filmtv_id,titolo_originale,anno,genere,durata,paese,registi,attori,voto_medio,humor,ritmo,impegno,tensione,erotismo
14858,la_smania_addosso,1962,commedia,85,italia,marcello_andrei,gerard_blain,4.3,1,2,0,0,1
14859,pianese_nunzio__anni_a_maggio,1996,drammatico,90,italia,antonio_capuano,fabrizio_bentivoglio,6.8,0,2,2,2,0
14860,revolver,1973,poliziesco,115,italia,sergio_sollima,oliver_reed,6.5,0,0,1,2,0
14862,limmensita,1967,commedia,87,italia,pasquale_v_oscar_de_fina,don_backy,4.4,1,1,0,0,0
14864,trainspotting,1996,grottesco,94,gran_bretagna,danny_boyle,ewan_mcgregor,7.7,2,3,3,2,1
14865,welcome_to_the_dollhouse,1995,commedia,87,usa,todd_solondz,heather_matarazzo,6.9,1,2,2,0,0
14866,festival,1996,commedia,93,italia,pupi_avati,massimo_boldi,6.1,1,1,3,2,0
14867,the_celluloid_closet,1995,documentario,101,usa,rob_epstein,lily_tomlin,8.0,2,2,3,0,2
14868,walking_and_talking,1996,commedia,95,usa,nicole_holofcener,catherine_keener,5.4,2,2,1,0,1
14869,albergo_roma,1996,commedia,105,italia,ugo_chiti,claudio_bisio,5.0,2,2,1,1,1
14872,easy_living,1937,commedia,91,usa,mitchell_leisen,jean_arthur,7.5,2,2,0,2,0
14874,nitrato_dargento,1996,commedia,88,italia,marco_ferreri,iaia_forte,6.9,1,3,3,1,1
14875,hotel_paura,1995,drammatico,100,italia,renato_de_maria,sergio_castellitto,6.1,0,2,3,1,0
14876,the_brothers_mcmullen,1995,commedia,120,usa,edward_burns,edward_burns,7.3,2,3,1,1,1
14877,classe_mista_a_a,1996,commedia,95,italia,federico_moccia,leonardo_ruta,3.0,1,2,0,0,0
14878,breaking_the_waves,1996,drammatico,158,danimarca,lars_von_trier,stellan_skarsgard,7.0,1,3,4,3,2
14879,les_gens_normaux_nont_rien_dexceptionel,1993,drammatico,103,francia,laurence_ferreira_barbosa,valeria_bruni_tedeschi,7.5,1,2,0,2,1
14880,tre,1996,commedia,96,italia,christian_de_sica,christian_de_sica,3.6,1,2,1,0,1
14882,eraser,1996,azione,115,usa,chuck_russell,arnold_schwarzenegger,5.4,1,3,1,2,0
14883,le_huitieme_jour,1996,drammatico,118,francia,jaco_van_dormael,daniel_auteuil,7.2,2,2,3,2,0
14884,face_of_evil,1996,thriller,90,usa,mary_lambert,tracey_gold,8.0,0,2,0,3,1
14885,il_disco_volante,1963,commedia,94,italia,tinto_brass,alberto_sordi,6.2,2,2,1,1,1
14887,the_pirate_movie,1982,commedia,96,australia,ken_annakin,kristy_mcnichol,5.0,1,2,0,0,0
14888,scanner_cop__the_showdown,1994,fantasy,95,usa,steve_barnett,daniel_quinn,5.8,0,2,0,3,0
14889,klondike_annie,1936,commedia,80,usa,raoul_walsh,mae_west,7.5,2,3,0,1,1
14890,macgyver_lost_treasure_of_atlantis,1994,avventura,93,usa,michael_vejar,brian_blessed,7.0,1,3,0,2,0
14894,too_young_to_die,1990,drammatico,92,usa,robert_markowitz,juliette_lewis,6.4,0,2,1,2,0
14895,cellar_dweller,1988,horror,78,usa,john_carl_buechler,jeffrey_combs,3.5,0,1,0,2,0
14896,the_fan,1996,drammatico,95,usa,tony_scott,robert_de_niro,5.8,0,2,1,2,0
14898,the_funeral,1996,drammatico,98,usa,abel_ferrara,christopher_walken,8.0,0,3,4,4,2
14899,mulholland_falls,1996,noir,90,usa,lee_tamahori,nick_nolte,6.4,1,3,1,2,1
14900,die_gebruder_skladanowsky,1996,biografico,79,germania,wim_wenders,udo_kier,5.9,2,2,2,0,0
14901,il_barbiere_di_rio,1996,commedia,105,italia,giovanni_veronesi,diego_abatantuono,4.3,3,3,1,0,1
14902,phenomenon,1996,commedia,123,usa,jon_turteltaub,john_travolta,5.5,1,2,1,0,0
14903,metalmeccanico_e_parrucchiera_in_un_turbine_di_sesso_e,1996,commedia,95,italia,lina_wertmuller,tullio_solenghi,4.7,2,3,1,0,1
14904,the_pillow_book,1996,drammatico,126,francia,peter_greenaway,vivian_wu,7.0,1,2,2,2,3
14905,the_portrait_of_a_lady,1996,drammatico,140,usa,jane_campion,nicole_kidman,7.1,0,2,2,2,2
14906,cresceranno_i_carciofi_a_mimongo,1996,commedia,80,italia,fulvio_ottaviano,daniele_liotti,6.7,3,1,1,0,1
14907,sleepers,1996,drammatico,140,usa,barry_levinson,dustin_hoffman,6.7,1,2,3,3,0
14908,tin_cup,1996,commedia,131,usa,ron_shelton,kevin_costner,5.3,1,2,0,0,0
14909,irma_vep,1996,commedia,98,francia,olivier_assayas,maggie_cheung,7.7,1,2,2,1,1
14910,crash,1996,drammatico,103,canada,david_cronenberg,james_spader,7.3,1,2,2,3,3
14911,squillo,1996,thriller,98,italia,carlo_vanzina,raz_degan,2.8,0,1,0,1,1
14913,i_like_it_like_that,1994,commedia,103,usa,darnell_martin,lauren_velez,6.0,1,2,1,1,1
14915,alice_adams,1935,commedia,99,usa,george_stevens,katharine_hepburn,7.3,4,4,2,2,3
14918,the_addiction,1995,drammatico,84,usa,abel_ferrara,lili_taylor,7.7,1,2,3,3,2
14919,the_rainbow,1988,drammatico,102,usa,ken_russell,sammi_davis,7.2,1,2,1,2,1
14920,lair_of_the_white_worm,1988,horror,99,usa,ken_russell,amanda_donohoe,4.6,1,1,0,1,1
14922,roommates,1995,sentimentale,108,usa,peter_yates,db_sweeney,5.7,1,2,1,2,0
14923,few_of_us,1996,fantasy,105,lituania,sharunas_bartas,katerina_golubeva,8.2,0,0,4,3,1
14924,ritorno_a_casa_gori,1996,commedia,95,italia,alessandro_benvenuti,sabrina_ferilli,6.4,3,2,2,1,1
14925,a_time_to_kill,1996,thriller,150,usa,joel_schumacher,sandra_bullock,6.0,1,3,3,3,1
14927,the_bounty_killer,1965,western,94,usa,spencer_g_bennet,dan_duryea,5.5,0,2,2,2,0
14928,viale_della_canzone,1965,musicale,85,italia,tullio_piacentini,bobby_solo,3.7,0,1,0,0,0
14929,racconti_a_due_piazze,1965,commedia,105,italia,jean_delannoy,lando_buzzanca,3.7,1,2,0,0,1
14930,questo_pazzo_pazzo_mondo_della_canzone,1964,musicale,103,italia,bruno_corbucci,sandra_mondaini,3.5,1,2,0,0,0
14931,gotterdammerung,1969,drammatico,150,italia,luchino_visconti,dirk_bogarde,8.1,0,2,4,4,2
14934,the_seven_thieves,1960,drammatico,90,usa,henry_hathaway,edward_g_robinson,5.8,1,3,0,2,0
14937,every_womans_dream,1996,commedia,95,usa,steven_schachter,jeff_fahey,6.0,1,2,0,0,1
14938,the_desert_rats,1953,guerra,88,usa,robert_wise,james_mason,6.7,0,2,1,2,0
14941,twister,1996,catastrofico,100,usa,jan_de_bont,helen_hunt,5.4,1,3,0,2,0
14942,jude,1996,drammatico,123,usa,michael_winterbottom,kate_winslet,6.7,0,2,2,3,1
14943,jack,1996,commedia,83,usa,francis_ford_coppola,robin_williams,6.2,2,2,1,1,0
14944,the_young_one__la_joven,1960,drammatico,96,usa,luis_bunuel,zachary_scott,7.4,0,3,3,2,1
14945,multiplicity,1996,commedia,100,usa,harold_ramis,michael_keaton,7.1,3,3,0,1,1
14949,the_cure,1995,drammatico,99,usa,peter_horton,joseph_mazzello,6.9,1,2,2,2,0
14950,pontiac_moon,1994,commedia,102,usa,peter_medak,ted_danson,6.5,1,3,1,1,0
14951,gente_di_rispetto,1975,drammatico,115,italia,luigi_zampa,franco_nero,5.9,0,3,4,3,1
14953,i_padroni_dellestate,1987,drammatico,105,italia,mario_parodi,christiane_jean,2.8,0,2,1,1,1
14954,the_last_supper,1996,commedia,114,usa,stacy_title,cameron_diaz,6.6,2,2,2,1,0
14955,francesco_dassisi,1966,biografico,134,italia,liliana_cavani,lou_castel,6.5,0,2,3,1,0
14958,the_crow_city_of_angels,1996,fantasy,100,usa,tim_pope,vincent_castellanos,3.6,0,2,0,1,0
14959,luna_e_laltra,1996,commedia,95,italia,maurizio_nichetti,iaia_forte,6.6,2,2,2,1,1
14960,chacun_cherche_son_chat,1996,commedia,90,francia,cedric_klapisch,garance_clavel,7.1,2,2,0,0,1
14962,chain_reaction,1996,avventura,106,usa,andrew_davis,keanu_reeves,4.4,0,3,2,1,0
14963,la_metamorphose_des_cloportes,1965,thriller,98,francia,pierre_granierdeferre,lino_ventura,9.0,1,3,0,2,0
14964,alligator_people,1959,horror,76,usa,roy_del_ruth,beverly_garland,6.3,2,2,0,2,0
14965,dangerous_crossing,1953,drammatico,75,usa,joseph_m_newman,jeanne_crain,6.4,0,2,0,2,0
14966,fury_at_furnace_creek,1948,western,88,usa,h_bruce_humberstone,victor_mature,6.2,0,2,0,2,0
14968,mistress,1992,commedia,110,usa,barry_primus,danny_aiello,5.3,2,2,1,0,1
14969,mobius,1996,thriller,89,usa,noel_sterrett,leslie_stevens,5.3,0,2,0,3,0
14975,ladoni,1994,documentario,130,russia,artur_aristakisjan,attori_non_professionisti,8.7,0,2,3,2,0
14976,the_last_hunt,1955,western,103,usa,richard_brooks,robert_taylor,7.4,0,2,1,3,0
14977,on_moonlight_bay,1951,commedia,95,usa,roy_del_ruth,doris_day,5.0,1,2,0,1,0
14978,murphys_war,1970,guerra,100,gran_bretagna,peter_yates,peter_o,6.5,2,4,2,4,2
14980,nickelodeon,1976,commedia,128,usa,peter_bogdanovich,ryan_o,6.9,2,3,0,2,0
14983,head_above_water,1996,thriller,91,usa,jim_wilson,harvey_keitel,6.0,0,2,0,2,1
14984,moll_flanders,1996,drammatico,96,usa,pen_densham,robin_wright,5.2,1,2,0,1,1
14985,sunchaser,1996,drammatico,120,usa,michael_cimino,jon_seda,8.0,2,2,4,2,0
14986,michael_collins,1996,storico,132,gran_bretagna,neil_jordan,liam_neeson,6.9,1,3,3,2,1
14988,easter_parade,1948,musicale,109,usa,charles_walters,fred_astaire,7.9,1,2,0,0,0
14990,vigilante,1982,azione,90,usa,william_lustig,robert_forster,5.6,0,1,0,1,0
14991,wuthering_heights,1970,drammatico,105,gran_bretagna,robert_fuest,anna_caldermarshall,6.4,0,2,1,2,1
14993,north,1994,commedia,87,usa,rob_reiner,elijah_wood,5.1,2,2,1,2,0
14995,milk_money,1994,commedia,108,usa,richard_benjamin,melanie_griffith,4.4,2,2,0,0,1
14996,there_goes_my_baby,1994,commedia,99,usa,floyd_mutrux,dermot_mulroney,5.9,1,3,1,0,1
14998,tank_girl,1995,fantasy,104,usa,rachel_talalay,lori_petty,4.2,1,2,0,2,2
15000,the_quest,1996,azione,95,antille_olandesi,jeanclaude_van_damme,jeanclaude_van_damme,5.7,1,2,0,0,0
15001,a_couch_in_new_york,1996,commedia,105,usa,chantal_akerman,juliette_binoche,4.5,1,1,1,0,0
15002,beautiful_girls,1996,commedia,112,usa,ted_demme,matt_dillon,6.7,2,2,0,1,1
15003,larger_than_life,1996,commedia,95,usa,howard_franklin,bill_murray,5.7,1,2,1,0,0
15004,la_ribelle,1993,drammatico,88,italia,aurelio_grimaldi,penelope_cruz,5.7,0,2,1,1,1
15005,gospa,1995,drammatico,125,croazia,jacov_sedlar,martin_sheen,5.5,0,1,3,0,0
15006,a_spasso_nel_tempo,1996,commedia,95,italia,carlo_vanzina,massimo_boldi,3.8,3,1,0,0,1
15009,pope_joan,1971,drammatico,92,gran_bretagna,michael_anderson,liv_ullmann,5.5,0,1,1,0,1
15010,jericho_fever,1993,azione,88,usa,sandor_stern,perry_king,7.0,0,3,0,2,0
15011,captains_courageous,1996,avventura,93,usa,michael_anderson,robert_urich,6.3,0,2,0,2,0
15013,captain_ron,1992,commedia,90,usa,thom_e_eberhardt,kurt_russell,5.6,2,2,0,1,0
15015,the_plot_against_harry,1969,commedia,81,usa,michael_roemer,martin_priest,7.0,2,2,0,2,0
15016,manhattan_by_numbers,1993,commedia,88,usa,amir_naderi,john_wojda,7.7,1,2,1,2,0
15017,shadows,1959,drammatico,81,usa,john_cassavetes,lelia_goldoni,7.8,0,2,3,2,0
15018,physical_evidence,1988,poliziesco,98,usa,michael_crichton,theresa_russell,4.8,1,2,0,2,1
15019,surviving_picasso,1996,biografico,125,usa,james_ivory,anthony_hopkins,5.2,1,2,1,1,1
15020,sono_pazzo_di_iris_blond,1996,commedia,110,italia,carlo_verdone,carlo_verdone,6.2,3,3,2,2,2
15021,alaska,1995,avventura,110,usa,fraser_c_heston,thora_birch,4.5,0,2,0,1,0
15022,evita,1996,musicale,133,usa,alan_parker,madonna,6.2,1,3,2,1,1
15023,white_squall,1996,avventura,120,usa,ridley_scott,jeff_bridges,5.7,1,3,2,3,0
15024,daylight,1996,azione,115,usa,rob_cohen,sylvester_stallone,5.5,0,3,0,2,0
15025,extreme_measures,1996,thriller,117,usa,michael_apted,hugh_grant,6.0,0,3,1,2,0
15026,jingle_all_the_way,1996,commedia,89,usa,brian_levant,arnold_schwarzenegger,5.1,1,2,0,0,0
15028,threshold,1981,drammatico,97,canada,richard_pearce,donald_sutherland,6.2,0,2,2,2,0
15030,sundown,1991,horror,104,usa,anthony_hickox,david_carradine,6.5,0,2,0,2,1
15031,new_jersey_drive,1995,drammatico,95,usa,nick_gomez,sharron_corley,6.3,1,2,2,2,0
15032,the_ghost_and_the_darkness,1996,avventura,109,usa,stephen_hopkins,michael_douglas,5.8,0,2,1,2,0
15034,padre_padrone,1977,drammatico,120,italia,paolo_taviani,saverio_marconi,8.0,0,2,3,2,0
15037,la_ragazza_di_via_millelire,1981,drammatico,110,italia,gianni_serra,oria_conforti,5.9,0,2,3,2,1
15038,love_and_other_catastrophes,1996,commedia,82,australia,emmakate_croghan,frances_o,6.5,3,2,0,0,2
15039,fantozzi_il_ritorno,1996,commedia,95,italia,neri_parenti,paolo_villaggio,4.9,1,2,1,0,0
15041,kansas_city,1996,drammatico,118,usa,robert_altman,jennifer_jason_leigh,6.9,1,2,3,1,1
15042,i_magi_randagi,1996,grottesco,130,italia,sergio_citti,silvio_orlando,6.8,2,2,3,3,0
15043,the_glimmer_man,1996,azione,105,usa,john_gray,steven_seagal,5.6,0,2,0,1,0
15045,tenshi_no_kuzu,1994,drammatico,117,giappone,sogo_ishii,kaho_minami,6.9,0,2,1,3,1
15047,a_low_down_dirty_shame,1994,commedia,100,usa,keenen_ivory_wayans,keenen_ivory_wayans,4.8,1,2,0,2,1
15049,in_name_only,1939,commedia,94,usa,john_cromwell,cary_grant,7.0,1,3,0,1,1
15052,quattro_bravi_ragazzi,1993,drammatico,86,italia,claudio_camarca,michele_placido,3.7,0,2,1,2,1
15053,les_grandes_vacances,1967,commedia,90,francia,jean_girault,louis_de_funes,6.0,2,2,0,1,0
15054,momo,1986,fantasy,106,germania,johannes_schaaf,radost_bokel,5.7,2,1,0,1,0
15057,the_temp,1993,thriller,96,usa,tom_holland_ii,lara_flynn_boyle,5.8,0,3,0,2,0
15059,grace_of_my_heart,1996,commedia,115,usa,allison_anders,illeana_douglas,7.3,2,2,1,1,0
15060,shine,1996,drammatico,100,australia,scott_hicks,geoffrey_rush,7.0,2,2,2,3,1
15063,hommes_femmes_mode_demploi,1996,commedia,122,francia,claude_lelouch,fabrice_luchini,6.8,4,4,3,3,1
15064,dr_giggles,1992,horror,95,usa,manny_coto,larry_drake,5.1,0,2,0,2,0
15066,the_black_hole,1979,fantasy,98,usa,gary_nelson,maximilian_schell,6.3,3,3,1,3,1
15067,the_time_guardian,1988,fantasy,105,australia,brian_hannant,tom_burlinson,5.0,0,1,0,1,0
15068,mixed_nuts,1994,commedia,97,usa,nora_ephron,anthony_la_paglia,4.3,1,2,0,1,1
15069,secrets_and_lies,1996,drammatico,144,gran_bretagna,mike_leigh,brenda_blethyn,8.0,1,2,3,3,0
15070,gonin,1995,thriller,109,giappone,takashi_ishii,koichi_sato,6.8,0,2,1,2,2
15071,lontano_da_dove,1983,commedia,95,italia,stefania_casini,claudio_amendola,5.3,1,2,1,1,1
15072,isle_of_the_dead,1945,drammatico,72,usa,mark_robson,boris_karloff,6.2,1,2,1,2,1
15075,panarea,1997,commedia,90,italia,pipolo_giuseppe_moccia,andrea_livio,2.4,1,2,0,0,1
15079,man_from_del_rio,1956,western,79,usa,harry_horner,anthony_quinn,6.0,0,2,1,2,0
15080,a_funny_thing_happened_on_the_way_to_the_forum,1966,musicale,99,gran_bretagna,richard_lester,zero_mostel,6.6,2,3,0,0,1
15081,al_mumiya,1969,drammatico,98,egitto,shadi_abdessalam,nadia_lotfi,8.3,0,3,3,2,0
15082,uomini_uomini_uomini,1995,commedia,90,italia,christian_de_sica,christian_de_sica,3.9,1,1,0,0,1
15084,paint_it_black,1989,thriller,96,usa,tim_hunter,rick_rossovich,7.0,0,2,0,2,0
15085,i_tre_nemici,1962,commedia,90,italia,giorgio_simonelli,gino_bramieri,3.3,2,2,2,1,1
15086,passi_furtivi_in_una_notte_boia__zelmaide,1976,commedia,90,italia,vincenzo_rigo,carmen_villani,4.0,1,2,0,0,2
15087,losing_isaiah,1995,drammatico,102,usa,stephen_gyllenhaal,jessica_lange,5.1,0,2,1,2,0
15088,babylon_,1994,fantasy,90,usa,janet_greek,michael_o,6.8,0,2,0,2,0
15089,in_the_army_now,1994,commedia,95,usa,donald_petrie_jr,pauly_shore,4.0,1,1,0,0,0
15090,la_vieille_fille,1971,commedia,84,italia,jeanpierre_blanc,philippe_noiret,4.9,2,3,1,1,2
15092,getting_gotti,1994,drammatico,89,usa,roger_young,lorraine_bracco,7.0,0,2,2,2,0
15093,from_dusk_till_dawn,1996,horror,95,usa,robert_rodriguez,harvey_keitel,7.1,2,3,1,2,1
15095,un_inverno_freddo_freddo,1997,commedia,82,italia,roberto_cimpanelli,cecilia_dazzi,5.7,1,2,2,1,0
15096,escape_from_la,1996,fantasy,100,usa,john_carpenter,kurt_russell,6.6,3,2,1,2,0
15097,blood__wine,1996,noir,104,usa,bob_rafelson,jack_nicholson,6.5,1,3,2,3,2
15098,high_school_high,1996,commedia,86,usa,hart_bochner,jon_lovitz,6.2,3,3,1,0,1
15099,boys,1996,commedia,96,usa,stacy_cochran,winona_ryder,4.3,1,2,0,0,1
15100,courage_under_fire,1996,avventura,116,usa,edward_zwick,denzel_washington,5.1,0,4,3,3,0
15101,go_now,1996,drammatico,107,gran_bretagna,michael_winterbottom,robert_carlyle,7.6,1,2,3,1,1
15102,il_ciclone,1996,commedia,95,italia,leonardo_pieraccioni,leonardo_pieraccioni,5.6,3,3,2,0,1
15103,killer_per_caso,1997,commedia,102,usa,ezio_greggio,ezio_greggio,3.5,1,2,0,0,0
15104,first_wives_club,1996,commedia,95,usa,hugh_wilson,goldie_hawn,5.8,3,3,1,1,1
15111,prelude_to_a_kiss,1992,commedia,106,usa,norman_rene,alec_baldwin,3.9,0,2,0,2,1
15113,hickey_and_boggs,1973,poliziesco,112,usa,robert_culp,bill_cosby,5.8,1,2,0,2,0
15114,senior_trip,1995,commedia,95,usa,kelly_makin,matt_frewer,5.5,1,2,0,0,0
15120,cronaca_di_un_amore_violato,1994,drammatico,105,italia,giacomo_battiato,isabella_ferrari,4.8,0,2,1,1,0
15121,eye_of_the_cat,1969,thriller,102,usa,david_lowell_rich,michael_sarrazin,7.1,1,2,0,3,1
15124,the_kingdom,1994,grottesco,280,danimarca,lars_von_trier,ernsthugo_jaregard,7.6,2,3,1,3,0
15125,nirvana,1997,fantasy,119,italia,gabriele_salvatores,christopher_lambert,5.9,3,3,4,3,1
15126,michael,1996,commedia,108,usa,nora_ephron,john_travolta,4.5,2,3,1,1,1
15127,il_sindaco,1997,commedia,98,italia,fabrizio_giordani,anthony_quinn,3.0,0,1,1,0,1
15129,everyone_says_i_love_you,1996,commedia,110,usa,woody_allen,woody_allen,7.0,4,4,0,1,1
15130,looking_for_richard,1996,drammatico,113,usa,al_pacino,al_pacino,7.4,2,3,4,2,0
15131,testimone_a_rischio,1997,drammatico,95,italia,pasquale_pozzessere,fabrizio_bentivoglio,6.4,1,2,3,2,0
15132,marianna_ucria,1997,drammatico,108,italia,roberto_faenza,emmanuelle_laborit,5.5,0,3,2,1,1
15134,dragonslayer,1982,fantasy,104,usa,mattew_robbins,peter_mac_nicol,6.7,1,2,1,1,1
15138,in_the_soup,1992,commedia,93,usa,alexandre_rockwell,steve_buscemi,7.4,2,2,1,1,0
15139,sweeney_,1978,poliziesco,90,gran_bretagna,tom_clegg,john_thaw,5.0,0,1,0,2,0
15140,maciste_il_gladiatore_piu_forte_del_mondo,1962,avventura,95,italia,michele_lupo,mark_forest,4.0,1,1,0,1,0
15141,the_fixer,1968,drammatico,132,usa,john_frankenheimer,alan_bates,7.5,0,2,2,1,0
15142,the_thin_man_goes_home,1944,thriller,100,usa,richard_thorpe,william_powell,6.4,2,2,0,2,0
15143,aunt_julia_and_the_scriptwriter,1990,commedia,105,usa,jon_amiel,peter_falk,6.0,2,2,0,0,0
15147,il_boia_di_lilla,1952,avventura,90,italia,vittorio_cottafavi,rossano_brazzi,5.3,0,2,0,1,0
15150,the_weapon,1958,poliziesco,90,gran_bretagna,val_guest,steve_cochran,6.6,0,2,0,2,0
15151,the_lion,1962,avventura,96,usa,jack_cardiff,william_holden,5.0,1,2,0,2,0
15154,only_you,1994,commedia,108,usa,norman_jewison,marisa_tomei,5.9,2,2,0,0,1
15155,lawnmower_man__beyond_cyberspace,1995,fantasy,92,usa,farhad_mann,patrick_bergin,3.0,0,1,0,1,0
15158,stasera_mi_butto,1967,musicale,96,italia,ettore_m_fizzarotti,lola_falana,4.0,1,2,0,0,0
15160,gunsmoke_return_to_dodge,1987,western,92,usa,vincent_mceveety,james_arness,5.3,1,1,0,1,0
15161,the_miracle_of_the_white_stallions,1963,avventura,81,usa,arthur_hiller,robert_taylor,4.7,1,2,0,1,0
15162,la_tregua,1996,drammatico,110,italia,francesco_rosi,john_turturro,5.7,1,2,2,0,0
15163,the_mirror_has_two_faces,1996,commedia,126,usa,barbra_streisand,barbra_streisand,6.2,2,2,0,0,0
15166,copacabana_palace,1963,commedia,120,italia,steno,sylva_koscina,3.8,1,2,0,0,1
15170,mamma,1940,drammatico,90,italia,guido_brignone,emma_gramatica,2.8,0,2,0,1,0
15171,first_do_no_harm,1997,drammatico,90,usa,jim_abrahams,meryl_streep,4.8,0,1,2,2,0
15172,sabrina_the_teenage_witch,1996,fantasy,90,usa,tibor_takacs,melissa_joan_hart,5.2,1,2,0,0,1
15173,tremors_ii_aftershocks,1996,fantasy,95,usa,s_s_wilson,fred_ward,4.3,1,2,0,2,0
15179,uomo_dacqua_dolce,1997,commedia,90,italia,antonio_albanese,antonio_albanese,5.6,3,2,1,1,0
15180,beautiful_thing,1996,commedia,90,gran_bretagna,hettie_macdonald,glen_berry,7.3,3,2,1,1,0
15181,star_trek_first_contact,1996,fantasy,110,usa,jonathan_frakes,patrick_stewart,6.9,2,3,1,3,1
15182,the_people_vs_larry_flynt,1996,drammatico,130,usa,milos_forman,woody_harrelson,6.7,3,4,3,2,2
15183,heavy,1995,commedia,101,usa,james_mangold,pruitt_taylor_vince,7.2,2,2,1,1,1
15185,something_to_talk_about,1995,commedia,101,usa,lasse_hallstrom,julia_roberts,5.6,2,2,1,2,1
15186,les_cent_et_une_nuits_de_simon_cinema,1995,drammatico,100,francia,agnes_varda,marcello_mastroianni,7.3,1,3,2,1,0
15187,the_crucible,1996,drammatico,123,usa,nicholas_hytner,daniel_daylewis,6.5,0,2,3,1,1
15188,brigands,1996,drammatico,129,russia,otar_iosseliani,amiran_amiranachvili,6.9,3,2,2,2,1
15190,seven_cities_of_gold,1956,avventura,105,usa,robert_d_webb,richard_egan,6.3,0,2,0,1,0
15191,hell_camp,1986,avventura,96,usa,eric_karson,lisa_eichahorn,4.5,0,2,2,2,0
15196,de_jurk,1996,commedia,126,olanda,alex_van_warmerdam,henri_garcin,7.4,3,2,2,1,2
15203,rdf__rumori_di_fondo,1996,azione,76,italia,claudio_camarca,francesco_dominedo,5.0,0,2,0,2,0
15204,jack__sarah,1995,commedia,110,gran_bretagna,tim_sullivan,richard_e_grant,4.7,2,2,1,1,0
15209,il_castello_dei_morti_vivi,1964,horror,91,italia,herbert_wise_luciano_ricci,christopher_lee,4.3,0,1,0,2,0
15211,bellezze_a_capri,1951,commedia,90,italia,adelchi_bianchi,nando_bruno,4.3,2,1,0,0,0
15213,the_preachers_wife,1996,commedia,124,usa,penny_marshall,denzel_washington,5.0,1,2,0,0,0
15214,space_jam,1996,commedia,88,usa,joe_pytka,michael_jordan,6.0,3,3,2,1,0
15215,strana_la_vita,1987,drammatico,99,italia,giuseppe_bertolucci,diego_abatantuono,6.1,2,2,0,2,1
15216,turbulence,1997,thriller,96,usa,robert_butler,ray_liotta,5.6,1,2,0,2,1
15218,the_english_patient,1996,melo,160,usa,anthony_minghella,ralph_fiennes,6.0,1,2,1,1,1
15219,ghost_from_the_past,1996,drammatico,123,usa,rob_reiner,alec_baldwin,5.0,1,2,1,0,0
15220,il_carniere,1997,drammatico,94,italia,maurizio_zaccaro,massimo_ghini,6.9,0,2,2,1,0
15221,ardena,1997,drammatico,107,italia,luca_barbareschi,luca_barbareschi,4.2,1,2,1,1,1
15222,mars_attacks,1996,fantasy,103,usa,tim_burton,danny_devito,7.4,3,3,1,2,1
15223,jerry_maguire,1996,commedia,135,usa,cameron_crowe,tom_cruise,5.4,3,3,3,1,1
15224,big_night,1996,commedia,95,usa,stanley_tucci,stanley_tucci,6.4,2,2,0,1,1
15225,fratelli_coltelli,1997,commedia,95,italia,maurizio_ponzi,simona_ventura,3.1,1,2,0,0,0
15227,the_rabbit_trap,1958,commedia,90,usa,philip_leacock,ernest_borgnine,7.5,2,2,1,0,0
15229,sono_otoko_kyobo_ni_tsuki,1989,azione,103,giappone,takeshi_kitano,takeshi_kitano,7.4,1,4,2,4,0
15230,x_jugatsu,1990,drammatico,93,giappone,takeshi_kitano,masahiko_ono,7.1,2,3,2,3,1
15231,the_disappearance_of_vonnie,1995,drammatico,95,usa,graeme_campbell,joe_penny,7.0,0,2,0,2,0
15232,the_man_with_three_wives,1993,drammatico,90,usa,peter_levin,beau_bridges,8.0,0,2,0,2,0
15234,stolen_innocence,1995,drammatico,95,usa,bill_l_norton,thomas_calabro,7.0,0,2,0,2,0
15235,thrill,1996,thriller,90,usa,sam_pillsbury,antonio_sabato_jr,7.0,0,2,0,3,0
15236,the_manhattan_project,1986,commedia,117,usa,marshall_brickman,john_lithgow,5.4,2,3,1,0,0
15237,jeffrey,1995,commedia,113,usa,christopher_ashley,steven_weber,7.0,2,2,1,1,2
